台灣頻道,#genre#
大陸尋奇,https://z88.ubtvfans.com/live/rx6/102/9e5a9c0636f4f9fbc9888e487df2058b/index.m3u8
TLC,https://z88.ubtvfans.com/live/rx4/2275/cc1eba5779124bd214ad0a7d8d9f88ff/index.m3u8
Fashion One,https://z88.ubtvfans.com/live/rx1/113/eb82e45f5b12858e1ec1d219fabfb779/index.m3u8
探索亞洲,https://z88.ubtvfans.com/live/rx1/306/40457770b1b221cc752c3b46e21975c6/index.m3u8
探索科學,https://z88.ubtvfans.com/live/rx1/343/4649e63dd450ef96bc471e8eae798f65/index.m3u8
Nat Geo WILD,https://z88.ubtvfans.com/live/rx6/388/fa128c38d0d9255eaaec931313ca4ab1/index.m3u8
國家野生（英）,https://z88.ubtvfans.com/live/rx1/1038/9b32fc6e57855ef8d8f0eec759f9ae0e/index.m3u8
HGTV,https://z88.ubtvfans.com/live/rx6/1159/172ecd42c7b2bd9e666affbd2ec3cd34/index.m3u8
CI罪案偵查,https://z88.ubtvfans.com/live/rx3/2303/5527d77ff702d784640fd822facf8cd5/index.m3u8
探索EVE,https://z88.ubtvfans.com/live/rx3/1036/05e8b60c96fd3d3c8a88389976a9612b/index.m3u8
TaiwanPlus,https://z88.ubtvfans.com/live/rx6/327/ebb005678777b3ac5065158017054331/index.m3u8
BBC Lifestyle,https://z88.ubtvfans.com/live/rx1/424/ddb4f5a5c05abc2bbff346115c978617/index.m3u8
視納華仁紀實,https://z88.ubtvfans.com/live/rx1/91/fbf3ac800330583a2479794ad81148c5/index.m3u8
美食星球,https://z88.ubtvfans.com/live/rx1/3073/d86b0ec21887580d706afa6f903a80d9/index.m3u8
美食星球,https://z88.ubtvfans.com/live/rx1/1360/87ea76a8fc524eb8b7d3bd41b531f834/index.m3u8
Travel Channel,https://z88.ubtvfans.com/live/rx6/63/0a571738d28fe4e2961c65ded61e2290/index.m3u8
BBC EARTH,https://z88.ubtvfans.com/live/rx1/97/c89adde9761c66aa26f1d27de9de7c3a/index.m3u8
探索動力DMAX,https://z88.ubtvfans.com/live/rx1/335/e0f32fb3c0eb7f4ffda974a354c02815/index.m3u8
Pet Club,https://z88.ubtvfans.com/live/rx1/368/649c4c56f424e2dd0fd31e60ba969932/index.m3u8
Globetrotter（環球旅遊）,https://z88.ubtvfans.com/live/rx1/114/b486b29428a82907474eaa9d8924721b/index.m3u8
Globetrotter（MOD）,https://z88.ubtvfans.com/live/rx1/3259/3c1d3084b73e86371fff90636daaf98c/index.m3u8
NASA TV,https://z88.ubtvfans.com/live/rx6/25/2cf362960fc3fc1a3a549c3ee55ced5f/index.m3u8
NASA Live,https://z88.ubtvfans.com/live/rx6/196/02b3ad0e522854b59940ce9340484537/index.m3u8
TV5MONDE STYLE,https://z88.ubtvfans.com/live/rx1/389/3eef601efdbdeb2c7209935e1df235b9/index.m3u8
動物世界,https://z88.ubtvfans.com/live/rx6/291/b895ba8d20deef2691c682478462d166/index.m3u8
法國時裝,https://z88.ubtvfans.com/live/rx3/2287/a999781167a6cc9754720051c0f4ffc9/index.m3u8
台灣啟示錄,https://z88.ubtvfans.com/live/rx6/2765/3d70da0bfdbfe742ef0311e20d797db3/index.m3u8
CCTV17,https://z88.ubtvfans.com/live/rx1/3260/1eb0ce21059a8e6090947afe226f3e43/index.m3u8
TLC,https://z88.ubtvfans.com/live/rx3/1533/ed4410c43ae2094bb66831a1b06b7c40/index.m3u8
National Geographic,https://z88.ubtvfans.com/live/rx6/294/7868630ad0bc70634068f8d708b87f21/index.m3u8
TLC Canada,https://z88.ubtvfans.com/live/rx4/1262/adc7d3ca892336cdf136b5486b00239f/index.m3u8
Food Network Canada,https://z88.ubtvfans.com/live/rx4/1265/5ed3c78b7575c60ebd1a0a3d77f013da/index.m3u8
History,https://z88.ubtvfans.com/live/rx3/1413/8e2baabe125b5f1520dfa7321c3a2c8d/index.m3u8
Food Network 英,https://z88.ubtvfans.com/live/rx3/1421/652b97a2d7d84b684627d693b4a28f58/index.m3u8
少兒頻道,#genre#
Bebefinn,https://z88.ubtvfans.com/live/rx6/489/61e04f306677de01b1b719e8a56e7352/index.m3u8
Leigha Marina,https://z88.ubtvfans.com/live/rx6/313/4396273dc2b1fbb9f3e4ef07af3b773c/index.m3u8
MOMO親子,https://z88.ubtvfans.com/live/rx3/1126/e784303c7c9eed38bde81d3a18ea6a7b/index.m3u8
東森幼幼（備）,https://z88.ubtvfans.com/live/rx1/2771/f80a3de4ce304ed26c613af4bd3a171e/index.m3u8
東森幼幼,https://z88.ubtvfans.com/live/rx1/371/e5a626d0c50b5b2ffc67d45f5573088f/index.m3u8
東森亞洲呦呦,https://z88.ubtvfans.com/live/rx1/293/b97bce651c119e363f86476c45894e3c/index.m3u8
PBS KIDS,https://z88.ubtvfans.com/live/rx6/355/832e759e3f7448640a4e76beca5df5e7/index.m3u8
CN Asia,https://z88.ubtvfans.com/live/rx6/2768/a9a814d76242121e4f2cbe66a0ec41b5/index.m3u8
Nick Jr.,https://z88.ubtvfans.com/live/rx3/50/d99c73beac78ca613cac573ae7650726/index.m3u8
PAW Patrol,https://z88.ubtvfans.com/live/rx6/2226/84a753c3a559092b39949999414893aa/index.m3u8
Spidey,https://z88.ubtvfans.com/live/rx6/2270/624cb5cf1dae808a7ba07e188c5dbd2c/index.m3u8
Dreamworks,https://z88.ubtvfans.com/live/rx1/48/5c5c9aa7907a8da4fe48f9933cf8089d/index.m3u8
CN卡通,https://z88.ubtvfans.com/live/rx1/107/2a996b4eec8a67c34db592186cfc9754/index.m3u8
Curious George,https://z88.ubtvfans.com/live/rx6/173/da2b0d9c158691e834593898f1970126/index.m3u8
Gabby Dollhouse,https://z88.ubtvfans.com/live/rx6/1344/ff71c8464149758a6fc628ce4c87c479/index.m3u8
Animax,https://z88.ubtvfans.com/live/rx1/59/6e4b04eb1943932fa4fde49e3959bf43/index.m3u8
Bluey,https://z88.ubtvfans.com/live/rx6/143/8ff64aedd8f3248ca51b69a7c52feab0/index.m3u8
靖洋卡通,https://z88.ubtvfans.com/live/rx1/348/f46f118edd38e34cf5f65affac4835dd/index.m3u8
YOYO TV,https://z88.ubtvfans.com/live/rx6/340/02ccfece6444b964f8996cbe56ee28a5/index.m3u8
靖天卡通,https://z88.ubtvfans.com/live/rx1/344/f2b38611a7331b79c3a6810a1f009503/index.m3u8
i-Fun動漫,https://z88.ubtvfans.com/live/rx2/1127/fb9c792790b1ed7dd6ccccbd5895b458/index.m3u8
i-Fun動漫,https://z88.ubtvfans.com/live/rx1/2802/70127d837e2683d72eef709df830f83c/index.m3u8
達文西,https://z88.ubtvfans.com/live/rx3/68/362719c5d92bd192ea01bf1248e4a7fc/index.m3u8
Baby TV,https://z88.ubtvfans.com/live/rx6/1129/51c235219afea879cb992e48eb35a53f/index.m3u8
Treehouse,https://z88.ubtvfans.com/live/rx3/55/788583370cb33f8357308e1fdae5ee1c/index.m3u8
Nickj,https://z88.ubtvfans.com/live/rx3/53/ffb3409478def0980111668eb6526b85/index.m3u8
Disney,https://z88.ubtvfans.com/live/rx4/5/526e7c592240ed7623c9942596d61409/index.m3u8
Disneyxd,https://z88.ubtvfans.com/live/rx4/31/f7717b6e450c6462c9e237ac24ebf228/index.m3u8
Boomerang,https://z88.ubtvfans.com/live/rx1/57/94ddf08e5b6b1d886c8872d77f44f7cb/index.m3u8
Disney Junior,https://z88.ubtvfans.com/live/rx6/460/c5e394adee2681238a6f04b34d750090/index.m3u8
Hogi,https://z88.ubtvfans.com/live/rx6/2346/fcb4d0b53ac8c5b8500744bf8396a42e/index.m3u8
LiaChaCha,https://z88.ubtvfans.com/live/rx6/1399/b3e68239a18e9a5d501c8f5b43659248/index.m3u8
Phineas and Ferb,https://z88.ubtvfans.com/live/rx6/1098/848c9812046f0b479aacf9e590ac862f/index.m3u8
Talking Tom,https://z88.ubtvfans.com/live/rx6/2696/f5429c7dcbc4379ce7adb90f27502512/index.m3u8
Robocar POLI,https://z88.ubtvfans.com/live/rx6/298/9390a2156ab83bdeb5ff4d21f0d66bb5/index.m3u8
SpongeBob,https://z88.ubtvfans.com/live/rx6/1094/e825ce577b1e88f56fbaa5dfa9fc3a7b/index.m3u8
朱妮托尼,https://z88.ubtvfans.com/live/rx6/2537/c19bc4d21ab421f6618aa48064e6786f/index.m3u8
Beep Beep,https://z88.ubtvfans.com/live/rx6/3015/f270d739f6e0bc11bb2095230e4563d5/index.m3u8
Winnie,https://z88.ubtvfans.com/live/rx6/3018/19d17c2b1a13b95b49abefe2cb0e1726/index.m3u8
The Amazing World of Elmore,https://z88.ubtvfans.com/live/rx6/456/7b1808bc48674799848603932039975a/index.m3u8
The Smurfs,https://z88.ubtvfans.com/live/rx6/454/6a1fe302962de6a4bcf782b26702ed26/index.m3u8
CCTV14,https://z88.ubtvfans.com/live/rx1/214/263d5992b4318745a17263662c242200/index.m3u8
CCTV14,https://z88.ubtvfans.com/live/rx1/2826/fc1ef9b4c5106eb2b21d13f671542472/index.m3u8
音樂宗教,#genre#
好消息,https://z88.ubtvfans.com/live/rx1/104/ee07571be25fcadb0ba2b662aef072db/index.m3u8
好消息2,https://z88.ubtvfans.com/live/rx1/363/4f45e054be8b9d43aef8e866812fd1dd/index.m3u8
Water Sounds,https://z88.ubtvfans.com/live/rx6/496/709bc467cf8a0cc6bb0fe36a886cf7d5/index.m3u8
Hits Radio,https://z88.ubtvfans.com/live/rx6/4/51324029bec78bf0503e147a2116bf7b/index.m3u8
Unbelievable Beauty,https://z88.ubtvfans.com/live/rx6/1002/5180bb60cce8e8fff5ba6c1291f4a269/index.m3u8
Relaxing Music,https://z88.ubtvfans.com/live/rx6/151/5ef336bd565834eaba4cade2cf350ebe/index.m3u8
Relaxing Jazz Piano,https://z88.ubtvfans.com/live/rx6/1351/3d435e4af416080cd5ca5512a4893615/index.m3u8
輕鬆音樂,https://z88.ubtvfans.com/live/rx6/1361/8104b38d50f0b175aff360208b01fc35/index.m3u8
One World Radio,https://z88.ubtvfans.com/live/rx6/1153/1b8c54f4a2a59db9d4e20e1b90c485ba/index.m3u8
Mezzo Live,https://z88.ubtvfans.com/live/rx1/60/8793314eeab06f1a6c51ce220f3fa99b/index.m3u8
8FM,https://z88.ubtvfans.com/live/rx6/9/b60ff6abf03a07061d29ec189401731f/index.m3u8
Lofi Hip Hop,https://z88.ubtvfans.com/live/rx6/2350/c9f39fa9516a3a49adcfcab243c0b0f6/index.m3u8
Eight FM,https://z88.ubtvfans.com/live/rx6/1021/61d35c061c716d67cd7302aa875dbdf5/index.m3u8
自然の音,https://z88.ubtvfans.com/live/rx6/1138/4207cb431cab6e07620de8b3bcabd881/index.m3u8
4K Nature,https://z88.ubtvfans.com/live/rx6/1015/ae4b64e1e02381688c8315dc61725f1b/index.m3u8
Coffee Jazz,https://z88.ubtvfans.com/live/rx6/1019/8d5427dfe678b8cf87a050fdbc78208b/index.m3u8
Space Ambient,https://z88.ubtvfans.com/live/rx6/1005/2a6e9bbe0d3010cd16f46b5e04927a58/index.m3u8
Rolling Cam Venice,https://z88.ubtvfans.com/live/rx6/1007/3ecb1930e55701f32e4e0cee39d91ced/index.m3u8
大愛一臺,https://z88.ubtvfans.com/live/rx6/11/79c9c9e7e7068753ca822e3598e19eec/index.m3u8
大愛二臺,https://z88.ubtvfans.com/live/rx6/197/903a28d4e38b90dd8b75f5402dbb1fb4/index.m3u8
Baroque Live Music,https://z88.ubtvfans.com/live/rx6/1027/c211f3d6fe293e4d7152ac2cee5a8e2b/index.m3u8
唯心電視,https://z88.ubtvfans.com/live/rx1/1150/0021ffaf534756bb58442f068eff051a/index.m3u8
人間衛視,https://z88.ubtvfans.com/live/rx6/101/947b2d705ed64f1b240e2b90d6dfb58f/index.m3u8
Good Life Radio,https://z88.ubtvfans.com/live/rx6/1152/e9e7d82f2146997265dae55daf067874/index.m3u8
Rainy Jazz,https://z88.ubtvfans.com/live/rx6/1089/8fab10fdbdf0bfe252185d2a2fb9a2aa/index.m3u8
Deep House Radio,https://z88.ubtvfans.com/live/rx6/1090/353aa70a62a3f2c5a656fee9ca811c25/index.m3u8
Sleeping Music,https://z88.ubtvfans.com/live/rx6/1087/44b46f24742b89bb3a92dbdfd6d0093e/index.m3u8
Relaxing Piano Collection,https://z88.ubtvfans.com/live/rx6/1088/a61eb74265c6a3b0c8d7ffad76717b6e/index.m3u8
Trace Urban,https://z88.ubtvfans.com/live/rx1/1003/565b5263b2952757a4f53a3fc610b8ce/index.m3u8
佛衛慈悲台,https://z88.ubtvfans.com/live/rx6/1306/ead0dd62bc1bb64af19c80730806f8b2/index.m3u8
生命電視,https://z88.ubtvfans.com/live/rx3/1124/9570974b045c13b4da97f5e72c6dfbaa/index.m3u8
華藏電視,https://z88.ubtvfans.com/live/rx6/1053/d6d19fc3c82f8bde8922343ec0027587/index.m3u8
治愈音樂,https://z88.ubtvfans.com/live/rx6/1503/826513e8897154dd281dd9d8a237311e/index.m3u8
正德電視,https://z88.ubtvfans.com/live/rx6/42/756d37d270af848a56d4a7d3a926c744/index.m3u8
SupremeMasterTV,https://z88.ubtvfans.com/live/rx6/323/d5baa4b1937a9f8e30f811482c77e40e/index.m3u8
鳥鳴音樂,https://z88.ubtvfans.com/live/rx6/1407/894306f2b41aa85e2cdb6fd0e1e367d0/index.m3u8
Heavenly Harp Music,https://z88.ubtvfans.com/live/rx6/2540/6b27c84e9d8b03571ed8e0638c190d0f/index.m3u8

私密頻道,#genre#
松視1,https://z88.ubtvfans.com/live/rx3/402/733039a795cd903623dd9c87385ee32b/index.m3u8
松視2,https://z88.ubtvfans.com/live/rx3/403/9b7b6ffe613ab14cdcc993d8c28aa042/index.m3u8
松視3,https://z88.ubtvfans.com/live/rx3/404/48745975c4b72ccc24ebd4d91afd641a/index.m3u8
潘朵拉完美,https://z88.ubtvfans.com/live/rx3/410/415bdc67f1b4040b4983963911f2485b/index.m3u8
HAPPY,https://z88.ubtvfans.com/live/rx3/2908/0f506ec82f9fff8c676e40317aa8886c/index.m3u8
JStar,https://z88.ubtvfans.com/live/rx3/2909/164b8735a2a0243396aa17baccd2b100/index.m3u8
彩虹E,https://z88.ubtvfans.com/live/rx3/406/6a7f30cbbe921e9a6809d4a8c131aef1/index.m3u8
彩虹K,https://z88.ubtvfans.com/live/rx3/415/24833f79298189b7d1b60e9d59af0018/index.m3u8
Brazzers TV,https://z88.ubtvfans.com/live/rx4/3076/aaf322a185d653c53b1bfaef17708a93/index.m3u8
Erox,https://z88.ubtvfans.com/live/rx4/3079/e4cead65e532c6dd651bf698a898972b/index.m3u8
Hustler XXX TV,https://z88.ubtvfans.com/live/rx4/3087/6ca2c1a74e00affd8a2cbd72ca83b146/index.m3u8
BABES,https://z88.ubtvfans.com/live/rx4/3088/61896c954eec6e77aad3763fc80ed30d/index.m3u8
BABES UNLEASHED,https://z88.ubtvfans.com/live/rx4/3089/7ac3f3f48aa084841d97ee95f69943c9/index.m3u8
BAEB Perv City,https://z88.ubtvfans.com/live/rx4/3090/61b40c4d9912a5e88d9093c259c9c6c2/index.m3u8
BRATTY SIS,https://z88.ubtvfans.com/live/rx4/3091/673eba99e9adae6abdd859d2b693ad9b/index.m3u8
BRAZZERS EN ESPANOL,https://z88.ubtvfans.com/live/rx4/3092/b50bc6f4137ee58a03dddc0cd7867a2f/index.m3u8
BUSTY LOVER,https://z88.ubtvfans.com/live/rx4/3093/295168419f66238022939a5f2a883497/index.m3u8
CUM 4K,https://z88.ubtvfans.com/live/rx4/3094/3e3c40c5a2477f2af2e65e35ebc225f7/index.m3u8
Blue Hustler,https://z88.ubtvfans.com/live/rx4/3077/feef88223f7dfe080c91b351aaddd270/index.m3u8
Redlight HD,https://z88.ubtvfans.com/live/rx3/452/6b6f7f681d37860d87036d2099e3f99d/index.m3u8
SEX ATION HD,https://z88.ubtvfans.com/live/rx3/459/3193839f524da42b740386d2b88754ca/index.m3u8
極限電影,https://z88.ubtvfans.com/live/rx3/405/f72f337b1279855143cddce063a60cd6/index.m3u8
奥视频道2,https://z88.ubtvfans.com/live/rx3/2916/c6b2bbeb82e1e0b752e980e4fb91cd87/index.m3u8
EXXXTRA SMALL,https://z88.ubtvfans.com/live/rx4/3099/a36a7aae4d36a61a76ae8fb4ddecd7fe/index.m3u8
DAUGHTER SWAP,https://z88.ubtvfans.com/live/rx4/3095/ff9a906e7146219f268c4aad8af84ec5/index.m3u8
DEEPER,https://z88.ubtvfans.com/live/rx4/3096/1673bbac43023b67969a8b4743e6bdc4/index.m3u8
DIGITAL PLAYGROUND,https://z88.ubtvfans.com/live/rx4/3097/6a87dfae87872c7a971bb185d9768587/index.m3u8
EROTIC SPICE,https://z88.ubtvfans.com/live/rx4/3098/e484c97ecdfe5ca263af1d82f2d7d199/index.m3u8
FAKE AGENT,https://z88.ubtvfans.com/live/rx4/3100/7b1939ca379bc61acb5ae8d4310fc1cd/index.m3u8
FAKE AGENT UK,https://z88.ubtvfans.com/live/rx4/3101/2db737509d9d65c8d1073995e74050b0/index.m3u8
FAKE COP,https://z88.ubtvfans.com/live/rx4/3102/0b12c47f4b1a423b6720807852a1421c/index.m3u8
苍井空,https://z88.ubtvfans.com/live/rx4/3154/83ca5f886d657cc8b660677938773213/index.m3u8
金丝雀,https://z88.ubtvfans.com/live/rx4/3155/dc67eb59d50bbd63e221f7ded1bdca85/index.m3u8
波多野结衣,https://z88.ubtvfans.com/live/rx4/3158/3fa04142ab22b5a272ba5115bd56d477/index.m3u8
上原亜衣,https://z88.ubtvfans.com/live/rx4/3162/d56054ff3aed682703e25437999f5236/index.m3u8
